id	event_name	main_title	created_at	last_updated_at	closed_at	status	source_count	importance_score	publish_status	failure_reason	failure_details	attempt_count	first_attempt_at	last_attempt_at	recovered	attempts_before_success	attempt_history
24288	Tesla Is Discontinuing Two Of Its Best-Known	Tesla is discontinuing two of its best-known cars – here’s why	2026-01-29 13:45:47.266822+00	2026-01-29 13:46:44.756895+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 13:46:38.55539+00	2026-01-29 13:46:44.436744+00	FALSE		[{"at": "2026-01-29T13:46:38.555390", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:46:44.436744", "reason": "no_content", "status": "failed", "attempt": 1}]
24287	Teenager Admits Murdering 12-Year-Old Boy On His	Teenager admits murdering 12-year-old boy on his walk home from school	2026-01-29 13:45:45.709394+00	2026-01-29 13:46:38.45559+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 13:46:33.70539+00	2026-01-29 13:46:38.136322+00	FALSE		[{"at": "2026-01-29T13:46:33.705390", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:46:38.136322", "reason": "no_content", "status": "failed", "attempt": 1}]
24286	Israel Hands Over 15 Bodies Of Palestinians	Israel hands over 15 bodies of Palestinians in last stage of captive swap	2026-01-29 13:45:44.047251+00	2026-01-29 13:46:33.591326+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 13:46:28.83296+00	2026-01-29 13:46:33.254457+00	FALSE		[{"at": "2026-01-29T13:46:28.832960", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:46:33.254457", "reason": "no_content", "status": "failed", "attempt": 1}]
24285	Trump Border Czar Says Staying In Minnesota	Trump border czar says staying in Minnesota ‘until problems gone’	2026-01-29 13:45:42.338151+00	2026-01-29 13:46:28.738854+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 13:46:24.001181+00	2026-01-29 13:46:28.405789+00	FALSE		[{"at": "2026-01-29T13:46:24.001181", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:46:28.405789", "reason": "no_content", "status": "failed", "attempt": 1}]
24284	94 Patients Were Harmed During Care By	94 patients were harmed during care by Great Ormond Street Hospital orthopaedic surgeon Yaser Jabbar, report finds	2026-01-29 13:45:40.550112+00	2026-01-29 13:46:23.906881+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 13:46:05.622277+00	2026-01-29 13:46:23.577096+00	FALSE		[{"at": "2026-01-29T13:46:05.622277", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:46:23.577096", "reason": "no_content", "status": "failed", "attempt": 1}]
24283	Google Will Pay $135 Million To Settle	Google will pay $135 million to settle illegal data collection lawsuit	2026-01-29 13:37:23.989057+00	2026-01-29 13:43:23.965961+00		active	1	750	published			1	2026-01-29 13:42:55.316921+00	2026-01-29 13:43:23.659912+00	FALSE		[{"at": "2026-01-29T13:42:55.316921", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:43:23.659912", "reason": null, "status": "published", "attempt": 1}]
24282	Eye Opener: Dangerous Cold Impacts Millions Across	Eye Opener: Dangerous cold impacts millions across U.S.	2026-01-29 13:37:22.263744+00	2026-01-29 13:42:55.232341+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 13:42:48.775588+00	2026-01-29 13:42:54.920679+00	FALSE		[{"at": "2026-01-29T13:42:48.775588", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:42:54.920679", "reason": "no_content", "status": "failed", "attempt": 1}]
24281	Dow To Cut 4,500 Jobs As It	Dow to cut 4,500 jobs as it shifts to AI and automation	2026-01-29 13:37:19.787578+00	2026-01-29 14:08:34.864355+00		active	2	750	published	no_content	All 1 sources blocked or failed to fetch	2	2026-01-29 13:42:43.488819+00	2026-01-29 14:08:34.53905+00	TRUE	2.0	[{"at": "2026-01-29T13:42:43.488819", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:42:48.386823", "reason": "no_content", "status": "failed", "attempt": 1}, {"at": "2026-01-29T14:08:09.894867", "reason": null, "status": "processing", "attempt": 2}, {"at": "2026-01-29T14:08:34.539050", "reason": null, "status": "published", "attempt": 2}]
24280	Ai Is A Planet-Sized Bubble &Mdash; And	AI is a planet-sized bubble &mdash; and Microsoft's slump is a taste of the crash to come, tech guru Erik Gordon says	2026-01-29 13:37:18.064347+00	2026-01-29 13:42:38.877277+00		active	1	750	published			1	2026-01-29 13:42:02.861495+00	2026-01-29 13:42:38.570707+00	FALSE		[{"at": "2026-01-29T13:42:02.861495", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:42:38.570707", "reason": null, "status": "published", "attempt": 1}]
24279	Oil Prices Rise More Than 2% As	Oil prices rise more than 2% as Trump weighs strikes on Iran	2026-01-29 13:37:15.743379+00	2026-01-29 13:42:02.76941+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 13:41:59.659351+00	2026-01-29 13:42:02.451918+00	FALSE		[{"at": "2026-01-29T13:41:59.659351", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:42:02.451918", "reason": "no_content", "status": "failed", "attempt": 1}]
24278	Western Balkans Seek Eu Concessions For Truckers	Western Balkans seek EU concessions for truckers as borders blocked for fourth day	2026-01-29 13:37:12.352433+00	2026-01-29 13:41:54.864407+00		active	1	750	published			1	2026-01-29 13:41:22.89637+00	2026-01-29 13:41:54.506053+00	FALSE		[{"at": "2026-01-29T13:41:22.896370", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:41:54.506053", "reason": null, "status": "published", "attempt": 1}]
24277	The 2027 Question: Will Xi Jinping Annexe	The 2027 question: Will Xi Jinping annexe Taiwan this soon, or not?	2026-01-29 13:37:10.599344+00	2026-01-29 13:41:22.808351+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 13:41:10.695029+00	2026-01-29 13:41:22.462595+00	FALSE		[{"at": "2026-01-29T13:41:10.695029", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:41:22.462595", "reason": "no_image", "status": "failed", "attempt": 1}]
24276	Germany News: Merz Says Europeans 'Not Subordinates'	Germany news: Merz says Europeans 'not subordinates' to US	2026-01-29 13:37:08.916978+00	2026-01-29 13:41:10.578772+00		active	2	750	skipped	duplicate	Duplicate detected: duplicate_title	1	2026-01-29 13:40:21.741041+00	2026-01-29 13:41:10.196971+00	FALSE		[{"at": "2026-01-29T13:40:21.741041", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:41:10.196971", "reason": "duplicate", "status": "skipped", "attempt": 1}]
24275	India'S 2036 Olympic Aspirations Face Tough Scrutiny	India's 2036 Olympic aspirations face tough scrutiny	2026-01-29 13:37:07.356898+00	2026-01-29 13:40:19.517014+00		active	2	750	published			1	2026-01-29 13:39:44.320368+00	2026-01-29 13:40:19.206162+00	FALSE		[{"at": "2026-01-29T13:39:44.320368", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:40:19.206162", "reason": null, "status": "published", "attempt": 1}]
24274	Despite Trump Backpeddling In Minneapolis, There "Isn'T	Despite Trump backpeddling in Minneapolis, there "isn't really a change on the ground"	2026-01-29 13:37:05.697911+00	2026-01-29 13:39:44.2341+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 13:39:26.604554+00	2026-01-29 13:39:43.885842+00	FALSE		[{"at": "2026-01-29T13:39:26.604554", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:39:43.885842", "reason": "no_image", "status": "failed", "attempt": 1}]
24273	Another Country Introduces Health Checks At Border	Another country introduces health checks at border as Nipah virus outbreak grows	2026-01-29 13:37:04.011625+00	2026-01-29 13:39:21.940113+00		active	1	750	published			1	2026-01-29 13:39:01.513987+00	2026-01-29 13:39:21.644479+00	FALSE		[{"at": "2026-01-29T13:39:01.513987", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:39:21.644479", "reason": null, "status": "published", "attempt": 1}]
24272	Why Europe Is Losing The Race To	Why Europe is losing the race to control the Arctic’s crucial resources	2026-01-29 13:37:02.305069+00	2026-01-29 13:38:43.145071+00		active	1	750	published			1	2026-01-29 13:38:09.104511+00	2026-01-29 13:38:42.847259+00	FALSE		[{"at": "2026-01-29T13:38:09.104511", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:38:42.847259", "reason": null, "status": "published", "attempt": 1}]
24271	Great Ormond Street Doctor Who Botched Surgery	Great Ormond Street doctor who botched surgery harmed nearly 100 children	2026-01-29 13:36:59.711378+00	2026-01-29 14:17:00.564676+00		active	4	750	published	no_image	No usable image found and AI generation failed	2	2026-01-29 13:37:56.503397+00	2026-01-29 13:58:52.208802+00	TRUE	2.0	[{"at": "2026-01-29T13:37:56.503397", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:38:08.688290", "reason": "no_image", "status": "failed", "attempt": 1}, {"at": "2026-01-29T13:58:20.919802", "reason": null, "status": "processing", "attempt": 2}, {"at": "2026-01-29T13:58:52.208802", "reason": null, "status": "published", "attempt": 2}]
24270	Trump Warns Iran With Military Muscle, But	Trump Warns Iran With Military Muscle, but Risks a Regional War	2026-01-29 13:36:58.054712+00	2026-01-29 13:37:56.421677+00		active	1	750	skipped	duplicate	Duplicate detected: duplicate_title	1	2026-01-29 13:37:30.026384+00	2026-01-29 13:37:56.098451+00	FALSE		[{"at": "2026-01-29T13:37:30.026384", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:37:56.098451", "reason": "duplicate", "status": "skipped", "attempt": 1}]
24269	New Shutdown Looms As Democrats Call For	New Shutdown Looms as Democrats Call for ICE Restrictions	2026-01-29 13:27:37.533355+00	2026-01-29 13:43:25.550777+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 13:43:12.242528+00	2026-01-29 13:43:25.213259+00	FALSE		[{"at": "2026-01-29T13:43:12.242528", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:43:25.213259", "reason": "no_image", "status": "failed", "attempt": 1}]
24268	Capitol Agenda: Democrats And White House In	Capitol agenda: Democrats and White House in last-ditch talks to avert extended shutdown	2026-01-29 13:27:35.78341+00	2026-01-29 13:43:12.161949+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 13:42:34.712446+00	2026-01-29 13:43:11.85973+00	FALSE		[{"at": "2026-01-29T13:42:34.712446", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:43:11.859730", "reason": "no_content", "status": "failed", "attempt": 1}]
24267	Apple Tv Signs Tv And Movie Deal	Apple TV signs TV and movie deal for Brandon Sanderson's fantasy books	2026-01-29 13:27:33.514728+00	2026-01-29 13:42:32.643862+00		active	1	750	published			1	2026-01-29 13:40:53.442732+00	2026-01-29 13:42:32.333467+00	FALSE		[{"at": "2026-01-29T13:40:53.442732", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:42:32.333467", "reason": null, "status": "published", "attempt": 1}]
24266	Lockdown In Cree Nation Of Mistissini Following	Lockdown in Cree Nation of Mistissini following fatal shooting	2026-01-29 13:27:31.825313+00	2026-01-29 13:40:53.282692+00		active	1	750	skipped	duplicate	Duplicate detected: duplicate_title	1	2026-01-29 13:39:51.195008+00	2026-01-29 13:40:52.628211+00	FALSE		[{"at": "2026-01-29T13:39:51.195008", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:40:52.628211", "reason": "duplicate", "status": "skipped", "attempt": 1}]
24265	Ranked: Which Countries Hold The Most U.S.	Ranked: Which Countries Hold the Most U.S. Debt?	2026-01-29 13:27:29.587459+00	2026-01-29 13:39:51.10624+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 13:39:38.860859+00	2026-01-29 13:39:50.77679+00	FALSE		[{"at": "2026-01-29T13:39:38.860859", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:39:50.776790", "reason": "no_image", "status": "failed", "attempt": 1}]
24264	Goodbye Goldilocks: Scientists May Have To Look	Goodbye Goldilocks: Scientists may have to look beyond habitable zones to find alien life	2026-01-29 13:27:27.973543+00	2026-01-29 13:39:36.46991+00		active	1	750	published			1	2026-01-29 13:39:16.55151+00	2026-01-29 13:39:36.161586+00	FALSE		[{"at": "2026-01-29T13:39:16.551510", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:39:36.161586", "reason": null, "status": "published", "attempt": 1}]
24263	3D-Printed Footwear Maker Zellerfeld Bolsters Leadership Team	3D-Printed Footwear Maker Zellerfeld Bolsters Leadership Team as It Plots Further Expansion	2026-01-29 13:27:26.103222+00	2026-01-29 13:39:16.461376+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 13:39:08.087329+00	2026-01-29 13:39:16.138353+00	FALSE		[{"at": "2026-01-29T13:39:08.087329", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:39:16.138353", "reason": "no_content", "status": "failed", "attempt": 1}]
24262	Drones Could Achieve 'Infinite Flight' After Engineers	Drones could achieve 'infinite flight' after engineers create laser-based wireless power system that charges them from the ground	2026-01-29 13:27:24.303513+00	2026-01-29 13:39:07.993338+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 13:38:53.093146+00	2026-01-29 13:39:07.667752+00	FALSE		[{"at": "2026-01-29T13:38:53.093146", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:39:07.667752", "reason": "no_image", "status": "failed", "attempt": 1}]
24261	How Your Health Is Being Commodified By	How your health is being commodified by social media	2026-01-29 13:27:22.474844+00	2026-01-29 13:38:52.988693+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 13:38:38.570153+00	2026-01-29 13:38:52.682452+00	FALSE		[{"at": "2026-01-29T13:38:38.570153", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:38:52.682452", "reason": "no_image", "status": "failed", "attempt": 1}]
24260	The Universe May Be Hiding A Fundamentally	The universe may be hiding a fundamentally unknowable quantum secret	2026-01-29 13:27:20.399153+00	2026-01-29 13:38:36.515398+00		active	1	750	published			1	2026-01-29 13:38:12.147724+00	2026-01-29 13:38:36.186668+00	FALSE		[{"at": "2026-01-29T13:38:12.147724", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:38:36.186668", "reason": null, "status": "published", "attempt": 1}]
24259	Faecal Transplants Could Boost The Effectiveness Of	Faecal transplants could boost the effectiveness of cancer treatments	2026-01-29 13:27:18.68877+00	2026-01-29 13:38:07.324551+00		active	1	750	published			1	2026-01-29 13:37:34.279369+00	2026-01-29 13:38:07.018384+00	FALSE		[{"at": "2026-01-29T13:37:34.279369", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:38:07.018384", "reason": null, "status": "published", "attempt": 1}]
24258	Labour Frees Nearly 50,000 Criminals From Jail	Labour frees nearly 50,000 criminals from jail early in first year of controversial 'soft justice' scheme	2026-01-29 13:27:15.11137+00	2026-01-29 13:37:34.188994+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 13:37:24.80771+00	2026-01-29 13:37:33.885306+00	FALSE		[{"at": "2026-01-29T13:37:24.807710", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:37:33.885306", "reason": "no_content", "status": "failed", "attempt": 1}]
24257	Astronauts Are Going Back To The Moon	Astronauts Are Going Back to the Moon For The First Time in Half a Century	2026-01-29 13:27:12.872233+00	2026-01-29 13:37:24.726308+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-01-29 13:37:21.090048+00	2026-01-29 13:37:24.383412+00	FALSE		[{"at": "2026-01-29T13:37:21.090048", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:37:24.383412", "reason": "no_content", "status": "failed", "attempt": 1}]
24256	Mito Ai Raised $4.5 Million To Launch	MITO AI raised $4.5 million to launch project-management software for filmmakers. Read its pitch deck.	2026-01-29 13:27:11.166624+00	2026-01-29 13:37:21.006967+00		active	1	750	failed	no_image	No usable image found and AI generation failed	1	2026-01-29 13:37:03.979174+00	2026-01-29 13:37:20.69588+00	FALSE		[{"at": "2026-01-29T13:37:03.979174", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-01-29T13:37:20.695880", "reason": "no_image", "status": "failed", "attempt": 1}]
