id	event_name	main_title	created_at	last_updated_at	closed_at	status	source_count	importance_score	publish_status	failure_reason	failure_details	attempt_count	first_attempt_at	last_attempt_at	recovered	attempts_before_success	attempt_history
26952	How Chinese Short-Video Streaming Firms Are Reshaping	How Chinese short-video streaming firms are reshaping Latin America's media landscape	2026-02-01 10:04:28.245579+00	2026-02-01 10:06:00.923194+00		active	2	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-02-01 10:05:55.66858+00	2026-02-01 10:06:00.638297+00	FALSE		[{"at": "2026-02-01T10:05:55.668580", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T10:06:00.638297", "reason": "no_content", "status": "failed", "attempt": 1}]
26951	Viral Video Of Chinese Man Extracting Gold	Viral video of Chinese man extracting gold from SIM cards triggers sales boom	2026-02-01 10:04:27.805696+00	2026-02-01 10:05:53.788761+00		active	1	750	published			1	2026-02-01 10:05:34.751809+00	2026-02-01 10:05:53.488556+00	FALSE		[{"at": "2026-02-01T10:05:34.751809", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T10:05:53.488556", "reason": null, "status": "published", "attempt": 1}]
26950	Soaring Hong Kong Rents: Tenants Pay More	Soaring Hong Kong rents: tenants pay more – and fight for shrinking space	2026-02-01 10:04:27.206004+00	2026-02-01 10:05:32.686856+00		active	2	750	published			1	2026-02-01 10:05:10.383493+00	2026-02-01 10:05:32.367342+00	FALSE		[{"at": "2026-02-01T10:05:10.383493", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T10:05:32.367342", "reason": null, "status": "published", "attempt": 1}]
26949	Hong Kong Tourism Chief Targets More Than	Hong Kong tourism chief targets more than 50 million visitors in 2026	2026-02-01 10:04:25.967116+00	2026-02-01 10:05:08.450899+00		active	2	750	published			1	2026-02-01 10:04:34.640868+00	2026-02-01 10:05:08.162065+00	FALSE		[{"at": "2026-02-01T10:04:34.640868", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T10:05:08.162065", "reason": null, "status": "published", "attempt": 1}]
26948	8 Killed As Passenger Bus Crashes In	8 killed as passenger bus crashes in wet conditions in southern Turkey	2026-02-01 09:54:17.942344+00	2026-02-01 10:00:26.736536+00		active	1	750	published			1	2026-02-01 09:59:55.915354+00	2026-02-01 10:00:26.432634+00	FALSE		[{"at": "2026-02-01T09:59:55.915354", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T10:00:26.432634", "reason": null, "status": "published", "attempt": 1}]
26947	Behind Robotaxis Are Thousands Of Humans Helping	Behind robotaxis are thousands of humans helping the AI drive better	2026-02-01 09:54:16.91557+00	2026-02-01 09:59:51.316105+00		active	1	750	published			1	2026-02-01 09:59:04.528467+00	2026-02-01 09:59:50.915894+00	FALSE		[{"at": "2026-02-01T09:59:04.528467", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:59:50.915894", "reason": null, "status": "published", "attempt": 1}]
26946	Europe Urged To Follow China'S Industrial 3D	Europe urged to follow China's industrial 3D printing strategy	2026-02-01 09:54:15.862034+00	2026-02-01 09:58:13.581188+00		active	1	750	published			1	2026-02-01 09:57:44.395516+00	2026-02-01 09:58:13.285775+00	FALSE		[{"at": "2026-02-01T09:57:44.395516", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:58:13.285775", "reason": null, "status": "published", "attempt": 1}]
26945	Musk’S Fantasy For A Future Where Work	Musk’s fantasy for a future where work is optional just got more real: UK minister calls for universal basic income to cushion AI-related job losses	2026-02-01 09:54:15.422443+00	2026-02-01 09:57:40.02405+00		active	1	750	published			1	2026-02-01 09:56:47.603177+00	2026-02-01 09:57:39.734339+00	FALSE		[{"at": "2026-02-01T09:56:47.603177", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:57:39.734339", "reason": null, "status": "published", "attempt": 1}]
26944	Hong Kong’S Public Expenditure Growth Cannot Exceed	Hong Kong’s public expenditure growth cannot exceed revenue rise: Paul Chan	2026-02-01 09:54:14.974327+00	2026-02-01 09:56:43.408752+00		active	2	750	published			1	2026-02-01 09:56:18.947639+00	2026-02-01 09:56:43.108672+00	FALSE		[{"at": "2026-02-01T09:56:18.947639", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:56:43.108672", "reason": null, "status": "published", "attempt": 1}]
26943	Tehran Warns Of Regional Conflict If Us	Tehran warns of regional conflict if US attacks Iran	2026-02-01 09:44:24.867547+00	2026-02-01 10:34:18.879008+00		active	3	750	published			1	2026-02-01 09:45:27.243944+00	2026-02-01 09:45:45.397438+00	FALSE		[{"at": "2026-02-01T09:45:27.243944", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:45:45.397438", "reason": null, "status": "published", "attempt": 1}]
26942	Xi Calls For China’S Renminbi To Attain	Xi calls for China’s renminbi to attain global reserve currency status	2026-02-01 09:34:31.732646+00	2026-02-01 09:36:14.80566+00		active	1	750	published			1	2026-02-01 09:35:56.721796+00	2026-02-01 09:36:14.519942+00	FALSE		[{"at": "2026-02-01T09:35:56.721796", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:36:14.519942", "reason": null, "status": "published", "attempt": 1}]
26941	Yamal Scores As Barcelona Win At Elche	Yamal scores as Barcelona win at Elche to extend La Liga lead	2026-02-01 09:34:25.38169+00	2026-02-01 09:35:08.596254+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-02-01 09:35:04.625898+00	2026-02-01 09:35:08.268677+00	FALSE		[{"at": "2026-02-01T09:35:04.625898", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:35:08.268677", "reason": "no_content", "status": "failed", "attempt": 1}]
26940	How Inflation Rebound Is Set To Affect	How inflation rebound is set to affect UK interest rates	2026-02-01 09:34:22.962916+00	2026-02-01 09:35:04.538415+00		active	1	750	skipped	duplicate	Duplicate detected: duplicate_title	1	2026-02-01 09:34:36.488984+00	2026-02-01 09:35:04.23929+00	FALSE		[{"at": "2026-02-01T09:34:36.488984", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:35:04.239290", "reason": "duplicate", "status": "skipped", "attempt": 1}]
26939	Us, Uk, Eu, Australia And More To	US, UK, EU, Australia and more to meet to discuss critical minerals alliance	2026-02-01 09:24:44.016314+00	2026-02-01 09:28:02.100378+00		active	1	750	published			1	2026-02-01 09:27:41.440255+00	2026-02-01 09:28:01.783687+00	FALSE		[{"at": "2026-02-01T09:27:41.440255", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:28:01.783687", "reason": null, "status": "published", "attempt": 1}]
26938	Secret Diaries That Revealed My Grandmother'S Suffering	Secret diaries that revealed my grandmother's suffering at the hands of the NAZIS	2026-02-01 09:24:43.02786+00	2026-02-01 09:27:14.644268+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-02-01 09:26:52.255963+00	2026-02-01 09:27:14.336355+00	FALSE		[{"at": "2026-02-01T09:26:52.255963", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:27:14.336355", "reason": "no_content", "status": "failed", "attempt": 1}]
26937	We Went To Starbucks' First Investor Day	We went to Starbucks' first investor day in 3 years, toured its new café model, and saw its comeback plan in action	2026-02-01 09:24:42.039969+00	2026-02-01 09:26:50.550734+00		active	1	750	published			1	2026-02-01 09:26:07.32627+00	2026-02-01 09:26:50.204705+00	FALSE		[{"at": "2026-02-01T09:26:07.326270", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:26:50.204705", "reason": null, "status": "published", "attempt": 1}]
26936	How A Canadian In Rome Is Building	How a Canadian in Rome is building a Catholic AI from Vatican archives	2026-02-01 09:14:31.299364+00	2026-02-01 09:18:26.874367+00		active	1	750	published			1	2026-02-01 09:18:08.883012+00	2026-02-01 09:18:26.591174+00	FALSE		[{"at": "2026-02-01T09:18:08.883012", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:18:26.591174", "reason": null, "status": "published", "attempt": 1}]
26935	Fact-Checking Trump'S Claims About His 1St Year	Fact-checking Trump's claims about his 1st year back in the White House	2026-02-01 09:14:30.885893+00	2026-02-01 09:18:07.003492+00		active	1	750	published			1	2026-02-01 09:17:50.715489+00	2026-02-01 09:18:06.693074+00	FALSE		[{"at": "2026-02-01T09:17:50.715489", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:18:06.693074", "reason": null, "status": "published", "attempt": 1}]
26934	'We Have To Say Their Names' —	'We have to say their names' — Iranians in Canada speak out about losing family to deadly protests in Iran	2026-02-01 09:14:29.828325+00	2026-02-01 09:17:46.109777+00		active	1	750	published			1	2026-02-01 09:17:03.543664+00	2026-02-01 09:17:45.530994+00	FALSE		[{"at": "2026-02-01T09:17:03.543664", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:17:45.530994", "reason": null, "status": "published", "attempt": 1}]
26933	Winter Storm Warnings As Heavy Snow Strikes—‘Brief	Winter Storm Warnings As Heavy Snow Strikes—‘Brief Blizzard Conditions’	2026-02-01 09:14:29.395509+00	2026-02-01 09:17:01.759589+00		active	1	750	published			1	2026-02-01 09:16:36.758805+00	2026-02-01 09:17:01.446245+00	FALSE		[{"at": "2026-02-01T09:16:36.758805", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:17:01.446245", "reason": null, "status": "published", "attempt": 1}]
26932	Kyrgyzstan’S Deputy Prime Minister Defends 2025 Elections	Kyrgyzstan’s Deputy Prime Minister defends 2025 elections and responds to EU sanctions	2026-02-01 09:14:27.872751+00	2026-02-01 09:24:41.782912+00		active	3	750	published			1	2026-02-01 09:16:02.03899+00	2026-02-01 09:16:33.620026+00	FALSE		[{"at": "2026-02-01T09:16:02.038990", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:16:33.620026", "reason": null, "status": "published", "attempt": 1}]
26931	Djokovic Hammers Home 'Sizzling' Forehand	Djokovic hammers home 'sizzling' forehand	2026-02-01 09:14:27.385536+00	2026-02-01 09:16:01.94946+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-02-01 09:15:42.152858+00	2026-02-01 09:16:01.631003+00	FALSE		[{"at": "2026-02-01T09:15:42.152858", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:16:01.631003", "reason": "no_content", "status": "failed", "attempt": 1}]
26930	Interest Rates Hold At 3.75% A ‘Near-Certainty’	Interest rates hold at 3.75% a ‘near-certainty’ after inflation rebound	2026-02-01 09:14:26.027898+00	2026-02-01 09:15:04.868897+00		active	1	750	published			1	2026-02-01 09:14:34.23479+00	2026-02-01 09:15:04.563638+00	FALSE		[{"at": "2026-02-01T09:14:34.234790", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:15:04.563638", "reason": null, "status": "published", "attempt": 1}]
26929	Snl Rips &#039;Melania&#039; Movie, Compares Donald Trump	SNL Rips &#039;Melania&#039; Movie, Compares Donald Trump to Hitler	2026-02-01 09:04:42.770436+00	2026-02-01 09:05:40.376332+00		active	1	750	published			1	2026-02-01 09:05:16.510099+00	2026-02-01 09:05:40.068956+00	FALSE		[{"at": "2026-02-01T09:05:16.510099", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:05:40.068956", "reason": null, "status": "published", "attempt": 1}]
26928	Myanmar Junta Pledges To Remove Former Civil	Myanmar junta pledges to remove former civil servants from blacklists	2026-02-01 09:04:41.474098+00	2026-02-01 09:05:11.837192+00		active	1	750	published			1	2026-02-01 09:04:44.283302+00	2026-02-01 09:05:11.526108+00	FALSE		[{"at": "2026-02-01T09:04:44.283302", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T09:05:11.526108", "reason": null, "status": "published", "attempt": 1}]
26927	Hong Kong Road Accident Scam Reports Double	Hong Kong road accident scam reports double to over 70 in a week: Chris Tang	2026-02-01 08:44:13.869839+00	2026-02-01 08:46:04.309722+00		active	2	750	published			1	2026-02-01 08:45:43.472722+00	2026-02-01 08:46:04.014242+00	FALSE		[{"at": "2026-02-01T08:45:43.472722", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T08:46:04.014242", "reason": null, "status": "published", "attempt": 1}]
26926	Germany: Afghanistan'S Consulates Pose Threat To Refugees	Germany: Afghanistan's consulates pose threat to refugees	2026-02-01 08:44:11.55301+00	2026-02-01 09:04:41.186483+00		active	4	750	published			1	2026-02-01 08:44:32.245467+00	2026-02-01 08:45:03.047705+00	FALSE		[{"at": "2026-02-01T08:44:32.245467", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T08:45:03.047705", "reason": null, "status": "published", "attempt": 1}]
26925	Us Superstar In Heated Exchange With Conor	US superstar in heated exchange with Conor Benn after world title triumph	2026-02-01 08:44:11.117721+00	2026-02-01 08:44:32.160708+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-02-01 08:44:22.555802+00	2026-02-01 08:44:31.83718+00	FALSE		[{"at": "2026-02-01T08:44:22.555802", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T08:44:31.837180", "reason": "no_content", "status": "failed", "attempt": 1}]
26924	Campaign To Boycott Israel Looks To Future	Campaign to boycott Israel looks to future after Gaza ‘ceasefire’	2026-02-01 08:44:09.957082+00	2026-02-01 08:44:22.471559+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-02-01 08:44:16.496495+00	2026-02-01 08:44:22.134086+00	FALSE		[{"at": "2026-02-01T08:44:16.496495", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T08:44:22.134086", "reason": "no_content", "status": "failed", "attempt": 1}]
26923	Nato'S Ability To Deter Russia Has Taken	NATO's ability to deter Russia has taken a hit with trans-Atlantic infighting	2026-02-01 08:34:07.148935+00	2026-02-01 08:37:11.671496+00		active	1	750	published			1	2026-02-01 08:36:49.366385+00	2026-02-01 08:37:11.363803+00	FALSE		[{"at": "2026-02-01T08:36:49.366385", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T08:37:11.363803", "reason": null, "status": "published", "attempt": 1}]
26922	China’S Deflation Near-Miss Isn’T The Economic Story	China’s deflation near-miss isn’t the economic story of 2025	2026-02-01 08:34:05.638934+00	2026-02-01 08:36:09.194772+00		active	1	750	published			1	2026-02-01 08:35:27.178885+00	2026-02-01 08:36:08.901003+00	FALSE		[{"at": "2026-02-01T08:35:27.178885", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T08:36:08.901003", "reason": null, "status": "published", "attempt": 1}]
26921	Musk Says Steps To Stop Russia From	Musk says steps to stop Russia from using Starlink have worked	2026-02-01 08:34:05.209491+00	2026-02-01 10:54:31.544554+00		active	3	750	published			1	2026-02-01 08:35:00.252629+00	2026-02-01 08:35:22.551731+00	FALSE		[{"at": "2026-02-01T08:35:00.252629", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T08:35:22.551731", "reason": null, "status": "published", "attempt": 1}]
26920	Two Children Fighting For Life After House	Two children fighting for life after house fire	2026-02-01 08:34:04.191664+00	2026-02-01 08:35:00.171476+00		active	1	750	failed	no_content	All 1 sources blocked or failed to fetch	1	2026-02-01 08:34:39.633199+00	2026-02-01 08:34:59.876366+00	FALSE		[{"at": "2026-02-01T08:34:39.633199", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T08:34:59.876366", "reason": "no_content", "status": "failed", "attempt": 1}]
26919	Gaza Border Crossing Buzzes With Activity After	Gaza border crossing buzzes with activity after years of near-complete closure	2026-02-01 08:34:03.756793+00	2026-02-01 10:54:30.972855+00		active	4	750	published			1	2026-02-01 08:34:09.476549+00	2026-02-01 08:34:34.549972+00	FALSE		[{"at": "2026-02-01T08:34:09.476549", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T08:34:34.549972", "reason": null, "status": "published", "attempt": 1}]
26918	Iran Has 'Fingers On The Trigger' As	Iran has 'fingers on the trigger' as Trump sends 'very big, powerful ships' to region	2026-02-01 08:14:09.597355+00	2026-02-01 09:34:33.113479+00		active	4	750	published			1	2026-02-01 08:14:49.601918+00	2026-02-01 08:15:25.061318+00	FALSE		[{"at": "2026-02-01T08:14:49.601918", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T08:15:25.061318", "reason": null, "status": "published", "attempt": 1}]
26917	How Trump Took Up The ‘Christian Genocide’	How Trump Took Up the ‘Christian Genocide’ Cause in Nigeria	2026-02-01 08:14:06.637983+00	2026-02-01 08:14:49.521053+00		active	2	750	failed	verification_failed	Failed fact verification after 3 attempts	1	2026-02-01 08:14:10.901688+00	2026-02-01 08:14:48.987775+00	FALSE		[{"at": "2026-02-01T08:14:10.901688", "reason": null, "status": "processing", "attempt": 1}, {"at": "2026-02-01T08:14:48.987775", "reason": "verification_failed", "status": "failed", "attempt": 1}]
